national_absolute_potential_rank,area_id,postal_code,area_name,municipality_code,lat,lon,national_absolute_potential_score,estimated_switchers,population_final,estimated_commuters_base,jspi_score,recommended_campaign_type,recommendation_reason,data_confidence_level,commuting_data_source
1570,74720,74720,Niemiskylä,263,63.64659523807844,26.517051046811805,24.9,2.730035435152014,189.0,27.299999999999997,18.5,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
1571,95635,95635,Kaulinranta,976,66.48882980684559,23.728467885788774,24.9,2.650444649860133,229.0,27.299999999999997,15.6,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
1572,02980,02980,Lakisto,049,60.33997272533436,24.618221970485223,24.9,2.5687842881795473,218.0,37.099999999999994,28.1,kevyt alueellinen joukkoliikenneviesti,korkea autoilupaine; pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
1573,08480,08480,Karstu,444,60.3045724955155,23.93512017265509,24.9,2.5210622701070298,253.0,37.099999999999994,22.8,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
1574,27130,27130,Eurajoki asemanseutu,051,61.20673584784191,21.8399431701317,24.9,2.4302094554962443,274.0,43.4,18.6,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
1575,42840,42840,Kolkki,508,62.131175872868965,24.213307581784793,24.9,2.40387141219805,122.0,14.35,17.1,kevyt alueellinen joukkoliikenneviesti,joukkoliikenteen matka-aika on kilpailukykyinen; pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
1576,16390,16390,Pakaa,560,60.73728668558843,25.79372658127578,24.9,2.4012456043381882,257.0,46.55,19.2,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
1577,79140,79140,Kotalahti,420,62.55662348135594,27.559082609766996,24.9,2.312222067572947,310.0,46.199999999999996,17.7,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
1578,71950,71950,Lammasaho,297,63.24109173575089,27.811922529473907,24.9,1.6387756627125118,96.0,14.0,19.3,kevyt alueellinen joukkoliikenneviesti,joukkoliikenteen matka-aika on kilpailukykyinen; pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
1579,94460,94460,Ruottala,851,65.88077995121839,24.485133762413756,24.9,1.2362421437956372,142.0,18.9,15.4,kevyt alueellinen joukkoliikenneviesti,joukkoliikenteen matka-aika on kilpailukykyinen; pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
1580,76940,76940,Nenonpelto,593,62.37402387454083,27.142882075985796,24.8,2.707784510507312,187.0,29.4,19.5,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
1581,88490,88490,Pohjavaara,765,64.2338662757257,28.05459457835799,24.8,2.5668770760845496,243.0,30.799999999999997,18.4,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
1582,37740,37740,Haukila,908,61.22910783729415,24.272462148177087,24.8,2.403273484909221,265.0,43.75,19.5,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
1583,65410,65410,Sundom,905,63.06018382611186,21.420509516143955,24.8,0.40570220454634903,2637.0,449.04999999999995,17.0,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
1584,71740,71740,Tavinsalmi,297,63.125589075625086,27.28386808913559,24.7,1.670651724063191,94.0,12.6,19.8,kevyt alueellinen joukkoliikenneviesti,joukkoliikenteen matka-aika on kilpailukykyinen; pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
1585,39930,39930,Karvia Keskus,230,62.149163322145334,22.534177969815644,24.7,1.2601242672548392,1000.0,123.55,11.8,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
1586,36840,36840,Kuhmajärvi,211,61.483041368354016,24.69192860960788,24.6,2.380919388057636,285.0,35.699999999999996,20.1,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
1587,63640,63640,Ritola,010,62.713001719323536,23.876971658871042,24.6,2.318734940391009,273.0,41.65,17.9,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
1588,12350,12350,Turkhauta,086,60.8273094834762,24.845140280265284,24.6,1.9217111144994865,391.0,63.349999999999994,16.6,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
1589,48600,48600,Karhula,285,60.50795962128405,26.935036563548948,24.6,0.0,6845.0,809.55,26.3,asema- ja junakampanja,korkea autoilupaine; pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
1590,61840,61840,Norinkylä,846,62.570024341000604,21.98746456578236,24.5,2.4420862313874654,247.0,31.499999999999996,16.3,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
1591,85210,85210,Kähtävä,009,64.1217917485974,24.336898476071834,24.5,2.4295221080695075,212.0,36.05,14.7,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
1592,61710,61710,Pentinmäki,301,62.401652190110525,22.777463235381326,24.5,2.2995250099316715,277.0,39.9,20.1,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
1593,42850,42850,Pohjaslahti,508,62.16688983896691,24.11972480820755,24.5,2.287755957004885,119.0,14.0,16.8,kevyt alueellinen joukkoliikenneviesti,joukkoliikenteen matka-aika on kilpailukykyinen; pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
1594,62720,62720,Sissala,005,63.021792280931535,23.637417152441326,24.5,2.273987586311174,294.0,40.599999999999994,17.2,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
1595,32430,32430,Ylhäinen,430,60.903078861350885,22.845544565777498,24.5,2.14553306460173,74.0,11.899999999999999,17.8,kevyt alueellinen joukkoliikenneviesti,joukkoliikenteen matka-aika on kilpailukykyinen; pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
1596,96500,96500,Korkalovaara,698,66.51280768071135,25.664132878261483,24.5,0.0,5731.0,854.0,26.1,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
1597,96190,96190,Lapinrinne - Ahokangas,698,66.52378934388615,25.671380281013004,24.5,0.0,5268.0,907.9,25.0,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
1598,25660,25660,Mathildedal,734,60.21617548102051,22.89965016208438,24.4,2.4430401633446595,125.0,18.549999999999997,21.5,kevyt alueellinen joukkoliikenneviesti,joukkoliikenteen matka-aika on kilpailukykyinen; pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
1599,29350,29350,Palus,886,61.504527258435914,22.057838034631395,24.4,2.354672177696938,268.0,33.599999999999994,19.2,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
1600,66320,66320,Niemenkylä,301,62.71661977912989,21.904838972759205,24.4,2.3515160286289114,274.0,35.0,19.3,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
1601,34980,34980,Killinkoski,936,62.41612269101331,23.853997543868193,24.4,2.2820973819408312,312.0,33.25,16.3,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
1602,46710,46710,Sippola,286,60.76348669823247,27.04510915255377,24.4,1.5272761136591355,668.0,90.3,19.8,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
1603,41140,41140,Kuikka,179,62.38087619440732,25.52048182294798,24.4,1.4770366403730668,662.0,100.1,21.9,kevyt alueellinen joukkoliikenneviesti,korkea autoilupaine; pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
1604,61640,61640,Ala-Valli,301,62.42752968186482,23.044614587486578,24.3,2.614316024142828,185.0,26.25,19.3,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
1605,51270,51270,Kutemajärvi,213,62.12230260000732,26.759257255624327,24.3,2.4467475004565564,207.0,31.499999999999996,15.2,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
1606,68750,68750,Småbönders,288,63.43314783628936,23.634056946171647,24.3,2.3632606649263304,234.0,35.699999999999996,16.7,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
1607,62540,62540,Vasikka-aho,052,63.42679580374223,23.32932931600356,24.3,2.3330849784994103,251.0,33.949999999999996,14.4,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
1608,99600,99600,Sodankylä Keskus,758,67.57211597451325,26.6193124454298,24.3,0.0,5259.0,840.6999999999999,10.1,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
1609,21890,21890,Haveri,636,60.808656604843755,22.67620501529593,24.2,2.373598824911195,228.0,35.0,17.5,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
1610,31860,31860,Tursa,887,61.09421072112982,23.319839017549644,24.2,2.3295144463428192,247.0,32.55,16.5,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
1611,91800,91800,Tyrnävä,859,64.67414421466678,25.893021719658925,24.2,0.0,5695.0,791.0,9.6,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
1612,62370,62370,Kangasto,233,63.161397072167986,22.83107639343923,24.1,2.6743909730186046,152.0,22.4,21.0,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
1613,41240,41240,Kyynämöinen,892,62.472986874069754,25.248807158593593,24.1,2.3327212713181944,231.0,33.599999999999994,15.2,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
1614,41800,41800,Korpilahti Keskus,179,62.07359144260013,25.458225459567963,24.1,0.261169826424898,3388.0,444.5,18.1,kevyt alueellinen joukkoliikenneviesti,korkea autoilupaine; pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
1615,74630,74630,Heinäkylä,263,63.553035519001966,26.732808149915606,24.0,2.4403032864925076,188.0,28.349999999999998,16.8,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
1616,17430,17430,Kurhila,016,61.180831950840016,25.368447476772822,24.0,2.1835945598839186,260.0,38.849999999999994,17.3,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
1617,39410,39410,Luhalahti,143,61.78633300008462,23.276969805734254,24.0,2.1390996475057276,296.0,39.55,16.3,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
1618,96200,96200,Sahanperä - Ratantaus,698,66.50735152841136,25.743612149027868,24.0,0.0,4883.0,797.3,25.5,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
1619,37900,37900,Kylmäkoski Asemanseutu,020,61.116899971428154,23.68471651452926,23.9,2.199403550497497,250.0,39.199999999999996,19.1,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
1620,92910,92910,Tavastkenkä,630,64.18429521907665,26.42700128733975,23.9,2.077455345301811,279.0,42.699999999999996,12.0,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
1621,99110,99110,Kaukonen,261,67.47383191928304,24.95965839206816,23.9,1.9858237941168757,324.0,50.05,15.7,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
1622,56610,56610,Rautjärvi,689,61.33146005739147,29.07227886153925,23.9,1.7610314425709965,466.0,56.0,12.7,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
1623,07780,07780,Härkäpää,434,60.295594061860434,25.97474502826483,23.9,1.6632711701248013,136.0,22.4,16.3,kevyt alueellinen joukkoliikenneviesti,joukkoliikenteen matka-aika on kilpailukykyinen; pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
1624,71890,71890,Hamula,749,63.07281063769741,27.484604486491435,23.9,0.9989781675194787,895.0,143.14999999999998,18.4,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
1625,85120,85120,Metsä,208,64.2994698691311,24.191271113460875,23.8,2.337148253913557,213.0,28.349999999999998,17.7,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
1626,95110,95110,Kuivaniemi kk,139,65.54737957814484,25.219999763692456,23.8,2.2574197747196028,258.0,28.349999999999998,17.7,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
1627,49490,49490,Neuvoton,075,60.524413404161386,27.06089676512075,23.8,0.8095349653496183,1263.0,184.1,16.0,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
1628,99800,99800,Ivalo,148,68.60810957423513,27.68945616833396,23.8,0.0,4611.0,760.9,10.1,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
1629,41440,41440,Ruuhimäki,850,62.208240564722125,26.158060018365767,23.7,2.3048687606651437,210.0,31.499999999999996,14.9,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
1630,61680,61680,Mantila,301,62.43994379877005,22.76134379310967,23.7,2.3025608579585204,206.0,34.3,20.0,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
1631,95540,95540,Korpikylä,851,66.1415583935024,23.92784218478396,23.7,2.0669733245127095,61.0,7.0,19.8,kevyt alueellinen joukkoliikenneviesti,joukkoliikenteen matka-aika on kilpailukykyinen; pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
1632,66810,66810,Kimo,946,63.255066977429344,22.457643831692195,23.7,2.011438862921748,298.0,43.4,16.4,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
1633,28900,28900,Tahkoluoto-Reposaari,609,61.648857755513546,21.47776578501781,23.7,1.2193363183338777,858.0,96.6,19.0,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
1634,27730,27730,Tuiskula,783,61.177046283124184,22.227703876934985,23.6,2.4219182702102584,171.0,24.15,18.0,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
1635,61170,61170,Sääskiniemi,010,62.65790616481949,23.293485930260164,23.6,2.0809319180027854,263.0,40.25,17.5,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
1636,62295,62295,Kauhajärvi,408,63.03063857119596,23.44140196331502,23.6,1.9513694025027344,353.0,41.65,17.5,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
1637,41540,41540,Ristimäki,077,62.47034001986847,26.30882198608862,23.5,2.2559331952412633,213.0,28.7,15.6,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
1638,85620,85620,Sarja,535,64.01283226731702,25.075727799901554,23.5,2.1727108204560452,238.0,30.799999999999997,17.2,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
1639,36660,36660,Laitikkala,635,61.26019551596333,24.34037215448223,23.5,2.1482140972539048,212.0,36.75,16.0,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
1640,48310,48310,Mussalo,285,60.43607344566151,26.881947855262904,23.5,0.0,4313.0,709.0999999999999,26.6,asema- ja junakampanja,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
1641,62740,62740,Koskenvarsi,005,62.98157880186573,23.758376865372423,23.4,2.271204441013007,191.0,28.0,17.1,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
1642,88930,88930,Lentiira-Kuumu,290,64.46657952194349,29.91073642023563,23.4,2.2404896901528066,225.0,24.5,15.1,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
1643,29640,29640,Honkakoski,608,61.747984522626666,22.102217084218275,23.4,2.2191346891429236,205.0,28.0,14.7,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
1644,65480,65480,Vikby,499,63.02248101346718,21.741431870878095,23.4,2.090233454953874,238.0,37.449999999999996,19.8,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
1645,41220,41220,Höytiä,892,62.425310903960025,25.35920024682276,23.4,2.005191982862418,259.0,39.55,14.5,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
