underused_transit_potential_rank,area_id,postal_code,area_name,municipality_code,lat,lon,underused_transit_potential_score,car_pressure_score,public_transport_service_score,accessibility_score,travel_time_competitiveness_score_final,estimated_switchers,jspi_score,recommended_campaign_type,recommendation_reason,data_confidence_level,commuting_data_source
1452,88620,88620,Korholanmäki,765,64.14132991979871,27.948713836361197,4.0,0.4097876724224705,0.2191523678336273,0.4302495137518407,0.3035912262009126,4.8096310195383065,21.6,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
1453,38140,38140,Kärppälä,790,61.37729231834295,23.11469977724354,4.0,0.5072129487729203,0.24241377092745708,0.45367338596229567,0.32691761694139254,3.797409469081069,22.6,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
1454,62165,62165,Tiisteenjoki,408,62.908565835384564,23.254018934649576,4.0,0.4510368477653725,0.2454983278860849,0.5,0.34729899673165093,3.5227511661656057,21.0,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
1455,44420,44420,Liimattala,992,62.733396418899254,25.78906115790756,4.0,0.4784654754732017,0.23762686307264333,0.4864070159858594,0.33713892423792974,3.4631017970111047,21.4,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
1456,07550,07550,Torpinkylä,616,60.61804427139591,25.50055996479167,4.0,0.2413295554480533,0.23532105532471123,0.4867038657929011,0.33587417951198717,3.240257907819303,16.2,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
1457,66710,66710,Kaitsor,946,63.27465186639782,22.230759570308127,4.0,0.3797208415986267,0.2314678818484182,0.4777048448617486,0.3299626670537503,3.116871455022341,18.8,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
1458,80790,80790,Kontioranta-Kontioniemi,276,62.7323797910492,29.804994305905772,4.0,0.4768265622171983,0.2419449970726751,0.4945219848627261,0.3429757921886955,2.289767152869121,19.4,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
1459,71950,71950,Lammasaho,297,63.24109173575089,27.811922529473907,4.0,0.6080322475488593,0.165929011026074,0.2326305179765692,1.0,1.6387756627125118,19.3,kevyt alueellinen joukkoliikenneviesti,joukkoliikenteen matka-aika on kilpailukykyinen; pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
1460,59210,59210,Melkoniemi,580,61.54866415835596,29.333850364990393,4.0,0.3060645499275042,0.26734991262961333,0.533572277905675,0.37383885874003797,1.3129900989745529,13.6,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
1461,17200,17200,Vääksy Keskus,016,61.18652570029071,25.556379640351153,3.9,0.4228425909773885,0.11671816887324193,0.22891206017799184,0.1615957253951419,10.380249791305397,26.6,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
1462,19650,19650,Joutsa Keskus,172,61.71817275406542,26.23486277754502,3.9,0.3342956861930305,0.14226030537334436,0.2990659279077991,0.20498255438712626,9.592743744520508,23.8,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
1463,75530,75530,Porokylä,541,63.53191791217782,29.067004220250464,3.9,0.3947200763666308,0.18115724113617476,0.2687042187310572,0.21617603217412773,8.804437545647437,25.0,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
1464,03850,03850,Pusula,444,60.539826823446305,23.969558088842483,3.9,0.5863695394546498,0.14079915731854206,0.31700598208342534,0.21128188722449537,7.621734908377622,27.8,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
1465,52550,52550,Hirvensalmi Keskus,097,61.68149392050529,26.76248823158106,3.9,0.1935124014080266,0.17903728589199652,0.3793349577525775,0.25915635463622894,7.246030535154263,19.1,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
1466,35400,35400,Länkipohja,182,61.71693683193354,24.83680472395886,3.9,0.4718880615401156,0.2010901008549269,0.4240909600145663,0.29029044451878266,5.648531375790376,23.7,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
1467,16310,16310,Virenoja,560,60.85788248162179,25.68753570221497,3.9,0.5021214047470706,0.19459354619737962,0.3987021782137445,0.27623699900392557,5.060526602227676,23.9,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
1468,41920,41920,Kintaus,592,62.28285603791134,25.339566288287884,3.9,0.2780905724423239,0.23006458840867292,0.43287812175401164,0.31119000174680844,5.042544807971145,19.2,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
1469,31470,31470,Somerniemi,761,60.563191979923296,23.76252939604915,3.9,0.3740360836181308,0.20707573656292305,0.4222403942044209,0.2931415996195222,4.967120752177407,21.0,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
1470,52830,52830,Suomenniemi,491,61.314853237666405,27.389968867472426,3.9,0.5715687229283368,0.24595852730766635,0.5,0.3475751163845998,4.6495843780792905,25.0,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
1471,61280,61280,Jokipii,301,62.51267035644937,22.656671004680337,3.9,0.5125568601628763,0.21219573895569555,0.4271148101300561,0.2981633674254398,4.452287700287958,23.4,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
1472,14610,14610,Lepaa,082,61.12357401361098,24.34880219169575,3.9,0.4600533660837883,0.2500677622849743,0.4377610813088317,0.3251450898945173,3.986570014880885,22.0,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
1473,63150,63150,Ruona,300,62.858588705651904,23.503285007507237,3.9,0.3271305160479832,0.23911817078542152,0.488399130866419,0.33883055481782054,3.7844478318427255,18.7,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
1474,21880,21880,Pöytyä,636,60.765920850597354,22.629707761600283,3.9,0.3665769124447301,0.23892387128092185,0.4544695259676024,0.32514213315559404,3.6843235719395677,19.5,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
1475,16230,16230,Artjärvi Kirkonkylä,560,60.733603669988256,26.102486312975298,3.9,0.458943500784897,0.2529295882696544,0.4974550508578345,0.35073977330492645,3.1706445346032313,20.7,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
1476,45940,45940,Oravala,286,60.990788853795934,26.60833836468452,3.9,0.6170823427728633,0.24412846800509594,0.48367175150804115,0.339945781406274,2.981101281799576,23.6,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
1477,41390,41390,Äijälä,410,62.51115813383799,26.068161675731595,3.9,0.5018367452559961,0.27127022752510355,0.2989823920936436,0.28235509335251957,2.245352291762688,20.4,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
1478,46950,46950,Ahvio,286,60.62572424459829,26.7314712345362,3.9,0.6002395889579288,0.26209603336577025,0.5093587800599799,0.36100113204345413,0.7033234609842364,17.1,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
1479,32700,32700,Huittinen Keskus,102,61.14980792625804,22.77637463610751,3.8,0.411199820743805,0.08540958976561475,0.1741159867427815,0.12089214855648145,10.49014813576406,26.5,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
1480,42800,42800,Haapamäki,249,62.24336254897712,24.400464006906805,3.8,0.3931405526991184,0.22182645730412615,0.3750934440973239,0.28313325202140527,6.159046876417584,22.8,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
1481,19430,19430,Pertunmaa Keskus,507,61.515722042849596,26.490719373242886,3.8,0.3498073577425318,0.2219989195644527,0.450075511996285,0.31322955653718565,4.832645387469038,20.5,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
1482,83430,83430,Käsämä,426,62.64659549195522,29.386512421721847,3.8,0.442914951264696,0.21139421077576653,0.3852834693282724,0.2809499141967689,4.663148988325577,22.2,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
1483,71460,71460,Paukarlahti,420,62.645601277530105,27.620269776199038,3.8,0.443440876833299,0.20607176187542245,0.41292436484669187,0.2888128030639302,4.3589603144870885,21.8,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
1484,35220,35220,Eräjärvi,562,61.590245158708775,24.543435932834274,3.8,0.40296242006965,0.22082557775489534,0.4649391725162499,0.31847101565943714,4.117140280397243,20.7,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
1485,71470,71470,Oravikoski,420,62.589858833148355,27.615973636113537,3.8,0.3976269189808787,0.2174577844593936,0.4343241071371197,0.30420431353048405,3.873721749131452,20.3,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
1486,22630,22630,Lumparland,438,60.12450034911827,20.270881003867387,3.8,0.15,0.21738992053060785,0.44500413556390883,0.30843560654392826,3.6968837237059824,14.8,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
1487,64320,64320,Dagsmark,287,62.23208760374139,21.669499464581794,3.8,0.3587021757428809,0.23546602258929572,0.4703326277545678,0.32941266465540453,3.527950571863281,19.0,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
1488,17320,17320,Asikkala,016,61.26781544867855,25.51931268376645,3.8,0.3956544030257577,0.2404549651342373,0.5,0.3442729790805424,3.243558535238715,19.3,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
1489,83960,83960,Koli,422,63.10904575954659,29.803426204853803,3.8,0.3436720535519985,0.22691711488614832,0.4807407005962454,0.3284465491701872,3.116685059038747,17.9,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
1490,63230,63230,Lentilä,300,62.704053951768955,23.553820859311042,3.8,0.3282967302774874,0.2538611473591429,0.4794763236229346,0.3441072178646596,2.863506345207885,17.4,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
1491,82655,82655,Värtsilä Keskus,848,62.20245360678514,30.631983656233714,3.8,0.287719090156753,0.25975469965964026,0.5392767511726985,0.37156352026486356,2.231235817676974,15.4,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
1492,58910,58910,Rantasalmi Asemanseutu,681,61.99846573273767,28.304134807481343,3.8,0.2708680008599708,0.25785482182075087,0.523696667425611,0.36419156006269493,1.941662100156484,14.4,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
1493,07580,07580,Tiilää,018,60.54838790547035,25.66583426011441,3.8,0.34147689799609,0.25320522873820467,0.5,0.3519231372429228,1.2226600295395982,13.9,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
1494,92140,92140,Pattijoki Keskus,678,64.72784741545502,24.56610443240639,3.7,0.5131209289171572,0.11052560919839881,0.1675891948484844,0.13335104345843304,9.934238811989404,28.6,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
1495,28660,28660,Pietniemi-Leppäkorpi,609,61.47632375321496,21.55558583980994,3.7,0.6370286886109102,0.09723739759461884,0.21749561134519615,0.14534068309484977,8.633132905215867,30.0,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
1496,99130,99130,Sirkka - Rauhala,261,67.84411360911258,24.754255263781133,3.7,0.3294245506016838,0.11891656791999927,0.25801654995838125,0.17455656073535208,6.583790821945776,21.4,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
1497,39130,39130,Sasi,108,61.58090568239695,23.303737936532105,3.7,0.4428623466553216,0.1720100727385277,0.35083614860139734,0.24354050308367556,5.380200560037691,23.0,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
1498,14820,14820,Syrjäntaka,109,61.07505960149143,24.823563319892752,3.7,0.6268448052685018,0.1675928499789976,0.37381912539932494,0.25008336014712856,5.134995641871252,26.4,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
1499,03810,03810,Ikkala,444,60.48012276005455,24.11552861056298,3.7,0.5837924556554617,0.19287801144950595,0.39859919155435763,0.2751664834914466,4.326184427984125,24.7,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
1500,61160,61160,Koura,743,62.688078579448316,23.05531345911014,3.7,0.5799394202704075,0.049707981414497074,0.10052687856508417,1.0,4.299198880582641,23.4,kevyt alueellinen joukkoliikenneviesti,joukkoliikenteen matka-aika on kilpailukykyinen; pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
1501,90860,90860,Halosenniemi,564,65.24226485924132,25.328322030066154,3.7,0.7693191350054678,0.17889387300970788,0.4128107731501114,0.2724606330658693,4.1078509661115,28.2,kevyt alueellinen joukkoliikenneviesti,korkea autoilupaine; pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
1502,85640,85640,Maliskylä,535,63.95265240577824,25.177072791374815,3.7,0.3830599092937958,0.22049239989327624,0.41140538915967106,0.29685759559983416,3.996444215439501,20.2,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
1503,65730,65730,Jungsund,499,63.18602326678289,21.553052070950308,3.7,0.5172985280130724,0.18210888087312457,0.38034492885570337,0.2614033000661561,3.9285000366138245,22.8,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
1504,19370,19370,Nuoramoinen,781,61.4139254244353,25.83827303376359,3.7,0.2458797319946309,0.22757239239021587,0.4770592427915565,0.3273671325507521,3.5204234509143366,16.5,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
1505,10230,10230,Inkoo Asemanseutu,149,60.08309756365968,23.90745978387215,3.7,0.3681180780456076,0.21213294731140414,0.42266502074435375,0.296345776684584,3.518345426354524,19.1,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
1506,49290,49290,Vastila,624,60.608428057208855,26.64175752724842,3.7,0.3570361364626567,0.22149017411608563,0.4597258702583516,0.31678445257299204,3.3869213340584636,18.7,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
1507,07220,07220,Kaarenkylä,638,60.481800954342766,25.501647013207403,3.7,0.6232850197042588,0.17748257692058772,0.2520401358069165,0.614871353596236,3.1108365352813423,23.1,kevyt alueellinen joukkoliikenneviesti,joukkoliikenteen matka-aika on kilpailukykyinen; pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
1508,68150,68150,Hillilä,208,64.02858061619091,23.722997250768884,3.7,0.446342916815363,0.2372550367537814,0.4880315161481142,0.3375656285115145,3.0116598615953865,20.1,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
1509,14810,14810,Pohjoinen,109,61.09955084967846,24.867770283067006,3.7,0.6159530866226018,0.24639515881625929,0.4940867631616388,0.34547180055441107,2.7248002820098365,23.1,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
1510,85120,85120,Metsä,208,64.2994698691311,24.191271113460875,3.7,0.392715016909913,0.25378030600946405,0.5,0.35226818360567846,2.337148253913557,17.7,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
